click_id,timestamp,user_id,ip_address,device_type,browser,operating_system,referrer_url,page_url,click_duration,scroll_depth,mouse_movement,keystrokes_detected,ad_position,click_frequency,time_since_last_click,device_ip_reputation,VPN_usage,proxy_usage,bot_likelihood_score,is_fraudulent
8bd8654c-ccdd-4dec-b358-925f55bb27d4,2024-06-15 09:27:53,42becb37-030d-40fe-a20f-6f8aa1727239,23.153.100.77,Desktop,Chrome,iOS,http://cox.biz/,https://www.thomas.com/,2.22,52,111,29,Side,2,386,Good,0,0,0.23,0
1ba57605-e1a1-4901-a1a7-fe2598a60336,2024-03-09 04:04:19,b75f3bc8-88dc-4da5-a4b2-6121c3de225d,215.217.136.37,Tablet,Safari,macOS,https://smith-green.com/,https://www.graham.com/,0.81,83,147,38,Side,8,113,Good,0,0,0.99,0
a2c206ee-d183-4b59-94f6-5b5b1e39b6e7,2025-01-06 03:07:19,325e1750-f82d-4f47-9641-07d893cd09a3,4.150.221.142,Desktop,Edge,iOS,https://www.reynolds.com/,http://church.org/,0.31,54,216,20,Side,1,97,Good,0,1,0.58,0
64299520-114b-46c3-ba60-6c474c92e475,2024-03-20 20:42:16,f4f46360-2181-4064-af51-765a6005d7d0,96.37.81.202,Mobile,Safari,iOS,https://hayes.org/,https://www.greene.biz/,1.07,58,436,22,Bottom,6,407,Good,0,0,0.06,0
6569df11-281e-4273-b1a8-f43b39bec6e7,2024-05-21 17:03:44,9f5064c8-1cd9-40e2-8b5c-b3c82b47f769,69.35.248.230,Tablet,Safari,macOS,http://www.thompson.com/,https://www.bush.com/,0.42,14,242,12,Side,4,101,Suspicious,0,0,0.3,0
22eaaa71-1eef-485e-847b-3daaba40af8c,2024-02-28 12:21:34,6e7c7646-0c38-46ed-851e-3caf0510166a,220.45.42.115,Tablet,Edge,macOS,http://gonzalez.org/,http://henderson.com/,2.82,4,342,48,Top,1,582,Good,0,1,0.37,1
15ad6455-86e2-4cc4-8ca8-b9f1806113fc,2024-07-07 00:30:39,789ae423-fb90-4c0e-8880-600f5c7242fb,163.212.92.64,Tablet,Chrome,iOS,http://www.hill-donaldson.info/,http://haynes.com/,0.24,72,189,25,Bottom,5,548,Good,0,0,0.05,0
c4b6f779-6c54-495b-bbd5-2373b34ffe68,2024-12-29 08:09:54,fedf0a09-2833-4d4f-9da1-c16c54d1d1c9,66.33.134.215,Desktop,Opera,iOS,http://www.murray-webb.net/,https://garcia-mcguire.org/,3.39,84,247,28,Top,3,480,Good,0,0,0.7,0
441fc8eb-faad-4cef-b226-1e225c375082,2024-07-28 02:16:09,f6476fb5-dad7-4247-97b9-cefd45b64804,134.21.221.201,Desktop,Chrome,Android,https://www.jones-lee.com/,https://www.flores-rivera.com/,0.11,69,123,0,Side,5,488,Good,0,0,0.28,0
98fe5c1b-62c6-4860-854d-2dd618959881,2024-10-30 09:44:16,56538f26-451e-429c-ad63-a386a1a0dda1,84.228.46.93,Tablet,Edge,Linux,http://www.tanner-sanford.net/,https://www.harris.com/,0.39,13,437,15,Top,4,95,Suspicious,0,0,0.42,0
66bf54c7-8c4c-4a36-b7f1-44880882f9c7,2025-02-11 18:14:36,ca3c28fb-f109-489b-b962-c028e13abcea,125.159.116.36,Desktop,Opera,Android,http://reeves-boyd.com/,http://crawford.net/,0.69,39,180,27,Top,2,115,Good,0,0,0.32,0
13297008-5158-4131-8a13-3b4f865cbd67,2024-11-18 04:19:26,15a19d6e-608e-47f0-b407-f69ffc8352c3,222.65.199.130,Desktop,Opera,Linux,https://www.vincent.com/,https://www.johnson-young.info/,0.55,74,416,47,Side,2,598,Good,0,0,0.24,1
2b21728d-2171-4271-a8b5-564c1e203490,2025-01-22 15:03:05,372d992f-b614-460d-a3c4-957ff25bf807,146.84.166.131,Mobile,Chrome,Windows,http://davis.com/,https://www.turner.net/,1.08,51,431,25,Side,5,567,Good,0,0,0.51,0
471b0701-a9c5-4879-94de-0fb36c6059d0,2024-02-26 02:43:13,f3a9db96-a5e1-4d34-832a-638402475d6c,206.81.65.38,Desktop,Opera,iOS,https://stevens.com/,https://ramos-peck.com/,0.91,84,9,36,Bottom,4,404,Good,0,0,0.43,0
9a752011-4a19-43e5-a8cf-f5f184f662f8,2025-01-11 07:01:49,b131b60a-a07e-459e-bc59-d734e70b45bf,129.194.9.182,Mobile,Chrome,Windows,http://www.martinez.com/,http://alexander.com/,1.43,99,57,12,Top,4,58,Good,0,0,0.71,1
f31d9c55-13a2-402b-b8a3-ed20c4516571,2024-11-17 18:10:26,dbf13d9d-2c24-44c1-8cea-d868d30d8901,173.121.178.110,Desktop,Safari,macOS,https://www.davis.biz/,https://www.green.com/,0.03,89,133,35,Bottom,1,569,Good,0,0,0.07,1
67e84a57-1e75-48c8-9bd2-5ee4e3adbfa4,2024-06-18 03:38:11,e2d7f934-0918-46cf-b689-aa94373c586a,120.103.175.200,Desktop,Opera,Linux,http://www.barnes.com/,https://www.olson.com/,0.14,81,68,10,Top,4,483,Good,0,0,0.5,0
68b8339b-85a7-4830-a662-926ebce7c649,2024-07-27 22:52:30,6019e436-29e9-4d61-baec-1c3f9312c294,109.200.13.179,Desktop,Opera,Android,http://robertson-ramirez.com/,http://carter.com/,1.72,66,95,27,Top,9,553,Suspicious,0,0,0.66,1
c7a351aa-4bbb-4be6-afb6-7833cca5dd2c,2025-01-02 11:39:31,e66b72e1-51da-4470-b710-e90921dbb755,149.74.59.147,Desktop,Opera,iOS,https://dudley.com/,http://www.schultz.com/,0.5,36,53,46,Top,5,99,Good,0,0,0.89,1
98538a76-530f-450f-b9e7-af6ce921cf0a,2024-03-05 07:59:40,dc2f97fc-3426-4dc0-b30a-630e4a23ab5c,147.70.195.188,Desktop,Edge,Android,https://martinez.info/,http://www.johnson-vasquez.org/,7.81,83,192,3,Bottom,7,7,Good,0,0,0.64,1
f97ebfa7-d5ef-4a7d-afa5-e75f59a940b3,2024-10-30 18:55:49,d0eeab09-7746-491f-bab9-4b873bff20be,205.47.90.66,Tablet,Firefox,iOS,http://www.martinez.com/,https://cook.com/,0.63,56,495,22,Top,1,349,Good,0,0,0.1,0
59b3d1cb-b94b-47d5-be1f-c58abc8c581c,2024-08-05 12:46:14,5a47f2d4-7ab9-4546-bb0d-5cc6cbb002e9,198.227.18.7,Mobile,Safari,Windows,http://www.duncan-johnson.com/,http://www.livingston.com/,0.85,88,22,6,Side,4,531,Good,0,0,0.6,1
29249e87-0d41-4f0d-a149-f6ed3cfa69fd,2024-09-28 08:21:16,78cb436a-9598-410e-b1df-3ff36477a02c,180.61.39.33,Tablet,Firefox,Linux,http://www.huffman-hatfield.net/,http://www.smith.com/,2.29,59,465,28,Top,8,413,Good,0,0,0.89,0
50e6040f-ee83-4c62-977c-9d85074ec88e,2024-06-11 05:45:02,db8e404d-99a2-43a5-a874-d97ccda9a476,140.227.103.29,Desktop,Safari,macOS,http://www.lewis.com/,http://rivas.com/,0.99,62,394,12,Top,9,364,Good,0,0,0.58,0
e1e6df46-42d7-4923-859f-438a62f1272c,2024-03-12 05:05:23,814e9b28-11da-4e2d-92d4-ffce0a4e52f2,205.8.92.69,Desktop,Edge,Android,https://martinez.com/,http://gutierrez.biz/,1.5,80,104,15,Bottom,5,330,Suspicious,0,1,0.8,0
3943c5a0-2bd2-44f7-97de-ce9b170abfac,2024-12-03 06:34:54,433771c6-eaaa-4330-a29e-85b1503e6d8a,223.4.164.230,Mobile,Safari,macOS,http://alvarez-morrison.biz/,http://vargas-bell.com/,3.66,76,113,16,Bottom,9,409,Good,0,0,0.64,0
9420441b-6364-4921-8a74-068afe230d37,2024-08-15 20:37:22,4051a09d-a490-45a7-b27a-522ef1b5dc79,171.164.52.228,Mobile,Firefox,iOS,https://www.hardin.info/,http://owens-pineda.com/,10.03,32,122,32,Top,2,2,Good,0,0,0.59,0
4d48da56-9931-45d2-a8eb-4f1ca097e827,2024-08-20 18:12:48,32c87879-6ff6-4005-b2a5-793e893258be,190.53.252.138,Mobile,Firefox,iOS,http://www.frazier.net/,https://www.martinez.com/,1.11,73,428,48,Side,9,228,Suspicious,0,0,0.39,0
7762d5d7-f539-4d0a-86fd-dc5d8dfa0dff,2024-07-15 22:55:27,822432da-4777-456e-938b-140b40ee2407,160.156.222.238,Tablet,Safari,Linux,https://www.byrd.biz/,http://www.mclaughlin.info/,0.08,67,212,40,Top,3,369,Suspicious,1,1,0,1
6bc80ab0-5688-48e3-bf1c-515ec8109977,2024-09-23 06:31:07,558ae9b4-370f-411b-9fdd-53bdd550cd92,55.118.234.173,Tablet,Edge,Android,http://www.mejia.com/,https://knight.net/,4.18,17,317,4,Top,4,190,Good,0,0,0.88,0
167b62d8-b569-40a1-954a-c5034e10ccdf,2025-02-09 12:17:40,836d1b95-a842-428b-a2f8-2a1e7b03973f,216.82.111.94,Mobile,Opera,macOS,http://www.anderson-calderon.net/,http://www.dixon.com/,4.67,72,192,40,Bottom,1,91,Good,0,1,0.68,0
46bace17-ba17-484f-8af4-472b51d58b5c,2024-08-11 10:45:55,13dafe25-f46c-47e3-9407-4ceb9c6cb17e,31.6.199.198,Mobile,Opera,iOS,https://reed-rhodes.biz/,http://www.hunt.net/,2.42,79,23,0,Side,6,97,Good,0,1,0.64,0
6ea92905-d64f-427a-9546-9d271077cae8,2024-10-11 04:14:44,7f3c8674-6d2a-4dcb-92b9-218c3f3514b6,187.41.181.192,Mobile,Opera,Windows,http://www.johnson-dunn.com/,http://ayala-collins.com/,1.21,87,234,19,Bottom,5,17,Good,0,0,0.71,1
eef5f903-d6a9-43b6-bdd3-808ef52981ca,2024-07-03 15:51:50,da0245fa-9ad9-4a6d-a49d-5f741b9834fc,193.200.14.184,Mobile,Edge,macOS,https://www.garcia-mitchell.com/,https://mcgee.com/,0.12,15,212,5,Bottom,7,323,Good,0,0,0.79,0
a647d282-daa3-4421-a946-e9e9fc51af6e,2024-11-11 16:17:33,510a7b08-1d86-42a3-bd64-c90597e670c6,135.250.71.166,Desktop,Opera,Windows,http://www.allen.biz/,http://carr-braun.biz/,0.21,83,279,46,Bottom,1,288,Suspicious,1,0,0.84,0
b94188d6-3433-4b79-801d-f3c7adbe2b00,2024-11-18 21:54:49,7968ac99-2180-4d4a-9db0-bbf84c1c5ed8,17.29.115.60,Tablet,Edge,Windows,https://curtis.com/,http://www.adams-king.org/,1.05,50,127,38,Side,6,420,Suspicious,0,0,0.02,0
48d64ef2-65aa-48c5-896c-74f8821644ae,2024-12-05 02:06:37,aecb8803-45e2-43be-a00d-73d86c978de7,3.102.191.108,Desktop,Firefox,Android,https://www.padilla.com/,https://gordon-henderson.com/,2.49,74,481,32,Bottom,6,342,Good,0,0,0.29,1
46ba0cae-f7a7-464d-8f78-301b08386463,2025-01-04 20:49:02,e552ac08-7d24-49e6-a7a7-54110ddc27ba,218.24.63.80,Mobile,Edge,Android,http://www.rodriguez.com/,https://marquez-pugh.net/,1.74,74,87,7,Bottom,4,17,Good,0,0,0.19,0
766b1bcb-ca0f-4f50-b61c-1d52669d2fa5,2024-09-23 08:22:23,50b39365-f5f5-4144-916f-36d92dcd2dc5,44.12.40.65,Tablet,Safari,Linux,http://www.adams.org/,https://www.reed-hill.com/,7.47,58,497,33,Bottom,7,393,Good,0,0,0.88,1
e4c60d0a-f7d1-47db-8af8-b486940e4315,2024-11-13 06:09:33,c35a503b-1dfa-4173-bf78-195780ff21fe,146.243.11.71,Desktop,Firefox,iOS,https://robbins-herman.com/,https://garcia.com/,1.16,5,120,24,Top,4,31,Suspicious,0,0,0.46,1
88854fd4-9c6c-4a8b-be0d-747c07d09965,2024-05-28 01:49:42,faf79feb-54e6-4113-8da5-27388792b174,167.146.19.50,Mobile,Edge,Linux,http://horton-schroeder.org/,http://www.montoya.com/,0.36,79,461,18,Top,7,217,Good,0,0,0.71,0
73ed5c5a-7e08-47d0-8651-5fd9d0c93a0e,2024-12-09 11:24:32,ba13903c-d271-4ab4-b09d-074fc604b569,190.101.106.64,Tablet,Opera,Linux,http://www.gonzalez.biz/,http://ferrell-henry.com/,0.49,67,382,1,Side,1,13,Good,1,0,0.07,0
32d3fcb8-8a32-43fa-8721-9c4413b10814,2024-04-03 10:50:22,7e00be63-23fa-4467-9c47-eb462ea5f45c,161.242.92.85,Mobile,Firefox,Linux,http://diaz.info/,http://www.davis.net/,0.53,0,331,31,Bottom,2,336,Suspicious,0,0,0.64,0
01ae17e0-c82c-444e-8699-d5338afcbfd2,2025-02-14 11:58:20,0ad974ea-b13f-4939-81a0-001e7d2ab103,193.134.105.120,Mobile,Chrome,iOS,https://www.dixon.com/,http://vasquez-galloway.org/,0.07,5,262,21,Side,8,39,Good,0,1,0.13,0
67b4c032-e350-4e47-92ea-cedd919a888e,2024-05-26 10:45:55,b416226b-213c-4056-b61b-134c1ec69ce9,168.134.9.164,Desktop,Safari,Windows,https://www.murray.net/,http://www.rodriguez.info/,0.04,40,427,3,Side,6,364,Good,0,0,0.12,1
601ae774-3861-4b26-bee0-f599ddfa2862,2024-02-24 15:57:58,1ac64d1f-01be-48d1-9acc-942908ea7c46,96.159.29.215,Desktop,Chrome,iOS,https://www.kelly.info/,https://shaffer.com/,2.94,92,416,22,Side,5,323,Good,0,0,0.31,0
3b665599-2793-4a46-9dae-f20a05c7214c,2024-08-14 01:28:14,b5424d29-e200-43c0-8ff8-49d4369edd47,74.254.43.213,Tablet,Safari,Windows,https://www.wilson-jones.com/,https://www.wilson-price.org/,0.91,56,130,17,Top,1,253,Good,0,0,0.24,0
0147dc09-9963-4d1f-925d-677010f01f5e,2024-03-15 09:13:42,601db1b5-fef8-40ec-ad24-6ad3ebf82cd2,35.240.157.108,Mobile,Edge,Android,http://clarke.info/,http://hill.org/,0.93,20,476,45,Bottom,9,418,Good,0,1,0.42,0
b3eb1a25-94ea-4753-bd6c-7c5143e0c107,2024-11-13 13:04:28,d4c555cb-3070-457f-a1bf-6be3bf12f6a1,219.223.159.153,Tablet,Edge,Windows,https://www.gutierrez.net/,https://steele.com/,0.49,46,229,11,Bottom,2,335,Good,0,0,0.84,0
ed4f275e-424c-48e9-8e3d-d4e9581c63cf,2024-09-25 23:18:22,ad58af9e-28e5-4161-aa5e-5c83f430b805,92.208.191.114,Desktop,Safari,iOS,http://www.lin-burton.com/,https://www.jones-garcia.com/,0.24,4,51,35,Side,5,511,Suspicious,0,0,0.39,0
c7678613-ae07-4a62-bcdb-fd42594a946d,2025-01-20 10:24:51,8a7b2b14-1315-4793-9368-2b448a32beb3,63.111.56.193,Desktop,Firefox,Windows,http://www.james.biz/,https://www.mitchell-buck.biz/,0.28,19,281,37,Bottom,8,536,Good,0,0,0.33,0
e0d1461a-1a91-4ced-be81-579ce1468e8b,2024-11-27 07:52:28,9f6599ad-d031-490d-aa38-7012c9a0195b,160.53.39.202,Mobile,Edge,Android,http://www.bird.org/,http://taylor-white.info/,0.19,40,159,23,Bottom,2,437,Good,0,0,0.08,0
3faea69e-5e7e-4749-8337-91733f5670f2,2024-10-24 19:31:22,b8a0703c-40f8-4af7-9dbc-a0ff687233f2,222.126.202.82,Desktop,Safari,iOS,http://cooley-greene.com/,http://roberts-shaffer.biz/,0.69,9,7,21,Top,1,504,Good,0,0,0.93,0
69455fe8-4113-4593-b185-ed348907d03f,2024-07-16 07:42:50,09245efa-d58e-426c-9945-1547b38e0d57,139.32.217.59,Desktop,Edge,iOS,http://www.harrell.biz/,http://miller.com/,0.1,47,105,49,Top,3,588,Good,0,0,0.28,0
324a3752-34b7-4fc7-89bb-cbc755407601,2024-07-23 07:26:12,876decae-6bab-4273-8c2f-4d7487908163,222.18.63.40,Tablet,Safari,Linux,http://barnes-wolf.com/,https://www.braun.net/,3.75,20,283,7,Top,8,531,Good,0,1,0.8,1
fc0d9cad-3962-4f56-9885-b21d24fdc069,2024-02-21 13:26:10,fecb5c88-28c1-4e80-964d-917c6c08cc5a,201.128.175.73,Tablet,Opera,Android,http://www.turner.net/,http://www.turner-carlson.com/,0.4,17,369,38,Side,7,494,Good,0,0,0.18,0
697db5eb-2a12-48d6-b710-c657edd78cb3,2024-06-07 09:13:29,afaa1d1a-4717-4b22-9558-f6bcfb9906f6,30.48.169.219,Tablet,Safari,iOS,http://www.schneider-hodges.net/,http://www.booker-douglas.info/,0.34,87,471,14,Side,2,444,Good,0,0,0.42,1
cd11e354-e254-4937-98ef-fb9f3568ecf7,2024-12-06 14:06:17,9f518a11-50cf-4f80-9b51-12f359cccbcd,6.16.77.203,Tablet,Edge,Linux,http://hansen.com/,http://www.sanchez-arnold.biz/,0.09,73,474,45,Top,4,321,Suspicious,0,1,0.64,1
2e44334c-31f2-4c0f-a028-9fc197dccbde,2024-12-25 05:09:22,49df3c63-b860-45e6-9c6c-5a80b03c6fa1,98.252.92.202,Mobile,Safari,iOS,http://www.gonzales.com/,https://www.johnson.com/,1.36,46,85,22,Bottom,2,438,Good,0,0,0.64,0
9e9b34de-cba0-45bd-b90b-8e0dfc833437,2024-09-16 08:14:31,341aa65f-382e-41c3-9b25-bde1b05093a6,137.222.32.226,Desktop,Chrome,iOS,http://www.myers.com/,http://mccarthy-mccann.com/,2.96,18,456,6,Bottom,7,557,Suspicious,0,0,0.76,0
7ec3dd5a-ddc7-4666-95ee-897b32c5f56d,2024-09-20 00:06:06,f019d9b7-c8f5-485f-8fcc-9a657b2d798f,94.29.47.20,Desktop,Edge,Linux,https://vaughn-lin.com/,https://www.ortega.com/,4.18,8,197,10,Side,1,326,Good,0,0,0.86,0
d03451d0-bda1-423b-8f33-cef13f44bd37,2024-07-09 21:50:03,e1449bbf-ccc5-4554-87a9-72388dc17488,3.226.126.76,Desktop,Opera,Windows,http://www.williams.net/,http://www.johnson.com/,6.55,15,463,23,Top,9,360,Good,0,0,0.75,1
b7793083-9a0c-44bc-8c5e-ac3f3202fbdb,2024-09-02 21:59:02,5691d2ae-0a24-4d75-96bb-c9ef7d0978ca,89.134.158.153,Tablet,Chrome,macOS,https://jenkins.net/,https://www.morrison-bradford.com/,0.89,86,34,37,Bottom,9,474,Good,0,0,0.64,0
c85fa631-e9e8-44c7-a4fd-c30ee1d4864c,2024-11-26 09:55:22,5b197892-c8ae-48c2-b164-2c138c3250b7,183.81.241.49,Mobile,Chrome,Windows,https://www.knight.net/,https://sanchez.com/,0.21,6,13,20,Bottom,6,527,Good,0,0,0.22,1
c4fc23ba-692f-4e00-87b1-782930bde5fc,2024-11-24 07:28:22,add1ae41-d84c-43e6-af60-4d95cc85fbcc,199.59.93.193,Tablet,Edge,Windows,https://nelson.biz/,http://combs.org/,5.79,95,148,29,Bottom,9,221,Good,0,0,0.16,0
c5093a67-5728-4499-bcc4-80b79a5d9844,2024-04-30 05:16:22,911b10a9-7e04-4a31-8088-cc3121e74f4a,210.74.183.127,Tablet,Firefox,iOS,http://www.taylor.biz/,https://campbell.com/,7.62,60,472,21,Bottom,6,184,Bad,0,0,0.36,0
f99c512c-eb1f-4bda-97fa-004e5db8c15e,2024-10-30 22:30:18,ba5c92ba-5cf9-4ba4-b108-d592352bc6fb,197.111.50.1,Tablet,Chrome,iOS,http://www.butler-hernandez.com/,http://www.walker.com/,2.26,61,73,47,Side,6,90,Good,1,0,0.41,0
4f065103-b426-4a5a-b79f-dd1798de471f,2024-05-25 01:29:38,c17b513d-f269-4aa1-bd24-cc896a425f05,60.26.9.251,Mobile,Chrome,Linux,https://www.garcia.net/,https://www.murray.net/,0.75,27,495,28,Bottom,8,59,Good,1,0,0.96,0
fc21492a-a975-4468-9e04-51f8886ed4e6,2025-01-22 01:12:54,28208f9a-e667-4b70-b39d-a0a52c83b335,135.14.87.196,Mobile,Firefox,Linux,https://www.francis-morgan.com/,http://www.johnson.net/,0.99,15,96,38,Side,5,186,Good,0,1,0.37,0
20dcb5d1-e3bf-4d6d-b489-8ca4e89c198c,2024-09-04 21:28:59,9e2f4842-2c71-40a3-8f75-821def06c892,139.212.186.123,Desktop,Firefox,iOS,http://www.henderson.com/,https://www.keith-sanchez.info/,3.45,28,53,3,Top,1,493,Good,0,0,0.58,0
430b9b6a-b1a3-4050-92e5-951dde7786a2,2024-04-10 13:37:13,23bab779-3e66-4747-b1ee-69100b910c3d,131.71.74.16,Mobile,Safari,Android,https://www.martin.org/,http://luna.biz/,1.42,49,376,12,Top,4,176,Good,0,0,0.09,0
2e7c1604-366a-4c2d-b885-bd53ef4826ab,2024-03-21 09:00:54,a97693cf-a2d1-4618-b6dc-5e9c34f51ce1,114.74.118.91,Desktop,Safari,iOS,http://walton.info/,https://lynch.net/,0.78,90,106,3,Top,4,542,Good,0,0,0.8,0
fee224ca-7046-4d55-9046-ec5339e20aa2,2024-09-10 07:55:13,5b0dc5a2-c37c-43d6-9fed-b73ebd8ed7d3,161.115.232.210,Mobile,Safari,Windows,https://www.valdez.com/,http://www.sandoval.com/,2.23,43,498,11,Bottom,1,32,Good,0,0,0.63,0
53768744-b825-422b-b87a-04f46e3d1a43,2024-10-08 01:23:20,5a36ee6c-e53e-4330-b33d-1bef6410262a,211.133.129.45,Mobile,Opera,Linux,http://www.stanton-bennett.org/,http://johnson.com/,0.38,29,202,19,Side,4,316,Good,1,0,0.67,0
8260eb1d-7719-4791-a2a2-b9a73ebc4c8e,2025-01-05 23:44:22,5930d03e-ca30-411c-a75d-f6b50b1e990a,171.119.42.250,Desktop,Edge,iOS,https://norman.info/,https://duncan-garcia.com/,1.73,14,129,17,Side,8,22,Bad,0,0,0.6,0
b6172d75-74e1-4ef4-ba37-df4c74dd46c4,2024-11-19 18:51:00,26151fd2-0432-4889-a7e0-eb288c8c24b5,44.116.69.188,Mobile,Opera,macOS,http://www.barnett-guerra.com/,http://www.king.biz/,5.13,73,62,6,Top,8,332,Good,0,0,0.22,0
27702ddf-14a2-4c15-aa67-1ed303499395,2025-01-13 03:10:08,47f74b29-08c1-4e84-b2e4-37141c5df35f,118.6.128.50,Desktop,Safari,Android,https://owen.com/,http://www.avila.com/,0.66,99,37,36,Bottom,7,166,Good,1,0,0.62,0
1f9a99bf-681f-4626-8577-fea255dfe087,2024-09-11 02:47:38,5bc5c89d-ef1d-480d-b9d7-73f6afc0dc3d,80.33.200.201,Tablet,Chrome,iOS,http://myers.com/,http://booker-morgan.com/,0.94,14,365,31,Top,6,413,Good,0,1,0.78,0
99a17777-f80c-4755-bbdb-96f269073ac1,2024-12-30 21:12:39,06076caa-5c95-47a0-97e1-02d0caa9f46f,40.2.26.222,Tablet,Firefox,Android,https://www.stewart.com/,http://www.johnston.org/,13.68,84,21,4,Top,8,369,Good,0,0,0.36,0
822daaed-7181-4f91-b0df-bc168a6aabf7,2024-06-03 12:23:38,8ff47e59-30d4-4620-b40f-f8df9c650ea8,145.67.156.119,Mobile,Opera,macOS,https://wells.com/,http://taylor.info/,4.54,93,492,29,Bottom,3,223,Good,0,0,0.67,0
d12e3984-58c3-4972-aa8d-860fd41a0aa5,2024-12-25 10:11:04,c20b9a22-96fb-44d5-8436-669f9a7bfec0,152.7.148.244,Tablet,Firefox,iOS,https://www.villarreal.com/,https://www.padilla.com/,0.31,87,86,44,Bottom,9,325,Good,0,0,0.86,1
cf528df2-f9e3-48ad-a21b-a2a8e30a4ca3,2024-04-07 22:32:11,9daa39a6-75a1-47e8-b88c-5015eeff1d10,190.241.95.14,Mobile,Edge,Windows,https://robinson-torres.net/,http://www.jackson.net/,2.77,48,223,3,Side,1,195,Good,0,1,0.63,0
76df5163-e79e-43ab-978b-76603fa21937,2024-03-13 04:19:30,246ea959-ba80-41f8-ba57-0ca3a4f7be29,38.134.63.244,Tablet,Safari,macOS,http://www.bush.net/,http://romero.com/,0.07,25,180,10,Bottom,3,498,Good,1,0,0.02,0
3ec31979-c15c-419f-87dd-39a8aa4b9cd6,2024-07-19 11:03:35,487d3a06-03ca-4cb0-8e49-41639c0dea0d,194.112.173.11,Mobile,Chrome,Linux,https://silva.com/,http://www.shepherd-davis.biz/,7.44,32,358,36,Bottom,5,550,Suspicious,0,0,0.42,1
458903ac-0afe-4901-9a5e-e3ef4dbf3c7e,2024-11-16 01:01:17,ad28dd75-76bf-4006-9d63-b325faa3d9f8,69.209.166.154,Mobile,Chrome,Windows,https://www.white.info/,http://www.carroll.info/,0.65,34,217,30,Side,9,100,Good,0,0,0.36,0
cee8bc56-52b5-4823-beb9-4ea6e8d38cce,2024-04-20 03:54:41,fce52e7f-32f1-499c-bbb4-a86f9155a149,155.186.191.51,Mobile,Opera,iOS,https://lopez.com/,https://browning.biz/,2.92,66,303,14,Bottom,8,413,Good,0,0,0.17,0
fb098156-31b8-4f26-bc79-3bdb0d8c0a49,2024-04-02 07:51:14,74ecbe51-3d4a-4bd3-95d4-695b69efe0ad,113.52.217.207,Desktop,Opera,Linux,http://www.ochoa.net/,http://benjamin.org/,2.55,99,144,9,Top,3,224,Good,1,0,0.38,0
33a7fc35-f19e-44e3-ba1e-d47d1fbac9f2,2024-09-26 03:32:38,1d6f71e4-915d-4c89-864f-af1e59e83783,139.202.127.173,Desktop,Opera,macOS,https://www.brown-pena.com/,https://www.rodgers-davis.com/,1.02,95,353,14,Top,5,49,Good,0,0,0.64,0
9a9ccfa1-4d46-43d0-999d-948ec8d529fc,2024-12-27 11:34:43,1e76f3bf-5d13-4b9d-91f7-5453b6c34c20,207.91.227.255,Tablet,Chrome,macOS,http://www.knight-sparks.com/,https://patel-morrow.com/,0.45,14,84,25,Bottom,7,411,Good,0,0,0.9,1
b230a72e-490f-49f3-b547-61ea69a966c2,2025-01-15 04:21:10,a7a5e31d-c105-454c-ba83-07ceded0b6e8,58.134.224.140,Tablet,Edge,Windows,http://russell.com/,https://www.thompson-sharp.com/,0.22,93,110,36,Side,2,360,Good,0,0,0.75,1
837e3b51-c8da-45a4-9d69-b3ac32d6df69,2024-09-01 06:06:53,7effad07-6ed4-4318-bb72-148ab6f982ce,108.169.135.254,Tablet,Firefox,macOS,https://www.gates.com/,http://www.rosario.net/,0.74,17,169,27,Top,5,470,Good,0,0,0.65,0
7de9bdff-6571-4354-be31-00b7e757bfc1,2024-09-03 15:25:53,2a154860-d9bf-4892-a079-762c23f784e4,212.87.153.234,Tablet,Safari,Windows,http://www.riley.com/,http://www.callahan-ramsey.com/,0.09,88,461,3,Side,8,15,Good,0,0,0.27,1
d4969f8b-fdaa-46e9-9805-6fb8262f6efa,2024-08-26 22:12:58,9d703c33-80c9-409a-8cf6-a7205f157ab1,94.37.253.104,Desktop,Opera,Windows,https://bell.com/,https://www.phillips.org/,1.04,86,461,34,Side,7,139,Good,0,0,0.32,1
c0531853-5bad-4536-825b-b61c93ccb0fc,2024-05-31 06:17:29,c4600831-7fca-485d-85e3-0e4aa8e6bc4c,145.21.124.21,Tablet,Opera,macOS,https://chavez.com/,https://www.sanchez.com/,0.98,88,343,9,Top,6,373,Good,1,1,0.3,0
b2fb9b59-58da-493a-85cd-a53bb0cdce63,2024-06-26 11:54:05,5c7e02a1-f4ad-484e-8ba4-4cf0616c5a7c,209.3.67.114,Tablet,Firefox,Linux,https://ferguson.com/,https://www.ortiz-miller.org/,3.37,76,250,22,Side,4,598,Good,1,0,0.12,0
d507afba-3800-4ce8-bbf2-45f15c2fe76a,2024-05-25 14:56:46,0e179b10-de8a-4fd0-8c7f-cb8584b9f8b4,206.186.14.208,Mobile,Edge,Android,https://www.phillips.biz/,https://www.dennis-meyer.info/,1.58,80,36,28,Bottom,2,167,Good,0,0,0.54,1
3e722ba5-bcbb-48ea-bc4d-5e0e48359b1e,2024-09-23 22:18:43,76abeddf-c56c-4623-b9a2-578a729e2c31,212.51.230.132,Mobile,Safari,Android,https://lewis-livingston.biz/,https://www.hansen-freeman.org/,1.73,6,417,26,Side,6,57,Good,0,0,0.03,0
